[09-Jan-2017 16:58:01 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[09-Jan-2017 16:58:01 Asia/Chongqing] PHP Notice:  Array to string conversion in /home/fhw/phptest/student/action/mysql/list.php on line 37
[09-Jan-2017 16:58:01 Asia/Chongqing] PHP Notice:  Undefined variable: students in /home/fhw/phptest/student/tpl/mysql/list.tpl.php on line 13
[09-Jan-2017 16:58:17 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[09-Jan-2017 16:58:17 Asia/Chongqing] PHP Notice:  Array to string conversion in /home/fhw/phptest/student/action/mysql/list.php on line 37
[09-Jan-2017 16:58:18 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[09-Jan-2017 16:58:18 Asia/Chongqing] PHP Notice:  Array to string conversion in /home/fhw/phptest/student/action/mysql/list.php on line 37
[09-Jan-2017 16:58:19 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[09-Jan-2017 16:58:19 Asia/Chongqing] PHP Notice:  Array to string conversion in /home/fhw/phptest/student/action/mysql/list.php on line 37
[09-Jan-2017 17:00:32 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[09-Jan-2017 17:00:32 Asia/Chongqing] PHP Notice:  Array to string conversion in /home/fhw/phptest/student/action/mysql/list.php on line 38
[09-Jan-2017 17:00:35 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[09-Jan-2017 17:00:35 Asia/Chongqing] PHP Notice:  Array to string conversion in /home/fhw/phptest/student/action/mysql/list.php on line 38
[09-Jan-2017 17:03:35 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[09-Jan-2017 17:03:35 Asia/Chongqing] PHP Notice:  Array to string conversion in /home/fhw/phptest/student/action/mysql/list.php on line 38
[09-Jan-2017 17:03:36 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[09-Jan-2017 17:03:36 Asia/Chongqing] PHP Notice:  Array to string conversion in /home/fhw/phptest/student/action/mysql/list.php on line 38
[09-Jan-2017 17:12:43 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[09-Jan-2017 17:12:43 Asia/Chongqing] PHP Notice:  Array to string conversion in /home/fhw/phptest/student/action/mysql/list.php on line 38
[09-Jan-2017 17:12:44 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[09-Jan-2017 17:12:44 Asia/Chongqing] PHP Notice:  Array to string conversion in /home/fhw/phptest/student/action/mysql/list.php on line 38
[09-Jan-2017 17:12:45 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[09-Jan-2017 17:12:45 Asia/Chongqing] PHP Notice:  Array to string conversion in /home/fhw/phptest/student/action/mysql/list.php on line 38
[09-Jan-2017 17:13:28 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[09-Jan-2017 17:13:29 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[09-Jan-2017 17:13:30 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[09-Jan-2017 17:14:40 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[09-Jan-2017 17:17:22 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[09-Jan-2017 17:17:49 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[09-Jan-2017 17:17:54 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[09-Jan-2017 17:18:22 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[09-Jan-2017 18:04:49 Asia/Chongqing] PHP Parse error:  syntax error, unexpected '{' in /home/fhw/phptest/student/tpl/mysql/list.tpl.php on line 20
[09-Jan-2017 18:04:54 Asia/Chongqing] PHP Parse error:  syntax error, unexpected '{' in /home/fhw/phptest/student/tpl/mysql/list.tpl.php on line 20
[09-Jan-2017 18:05:06 Asia/Chongqing] PHP Parse error:  syntax error, unexpected end of file in /home/fhw/phptest/student/tpl/mysql/list.tpl.php on line 35
[09-Jan-2017 18:05:07 Asia/Chongqing] PHP Parse error:  syntax error, unexpected end of file in /home/fhw/phptest/student/tpl/mysql/list.tpl.php on line 35
[09-Jan-2017 18:16:39 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[09-Jan-2017 18:16:39 Asia/Chongqing] PHP Parse error:  syntax error, unexpected end of file in /home/fhw/phptest/student/tpl/mysql/list.tpl.php on line 35
[09-Jan-2017 18:54:48 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/add.php on line 2
[09-Jan-2017 18:54:48 Asia/Chongqing] PHP Notice:  Undefined index: iaddress in /home/fhw/phptest/student/action/mysql/add.php on line 13
[09-Jan-2017 18:54:48 Asia/Chongqing] PHP Fatal error:  Call to undefined function setJump() in /home/fhw/phptest/student/action/mysql/add.php on line 22
[09-Jan-2017 18:54:56 Asia/Chongqing] PHP Notice:  Undefined index: students in /home/fhw/phptest/student/tpl/mysql/list.tpl.php on line 29
[09-Jan-2017 18:54:56 Asia/Chongqing] PHP Warning:  Invalid argument supplied for foreach() in /home/fhw/phptest/student/tpl/mysql/list.tpl.php on line 31
[09-Jan-2017 18:55:01 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[09-Jan-2017 18:55:03 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[09-Jan-2017 18:55:39 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/add.php on line 2
[09-Jan-2017 18:55:39 Asia/Chongqing] PHP Notice:  Undefined index: iaddress in /home/fhw/phptest/student/action/mysql/add.php on line 13
[09-Jan-2017 18:55:39 Asia/Chongqing] PHP Fatal error:  Call to undefined function setJump() in /home/fhw/phptest/student/action/mysql/add.php on line 22
[09-Jan-2017 18:56:21 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/add.php on line 2
[09-Jan-2017 18:56:21 Asia/Chongqing] PHP Notice:  Undefined index: iaddress in /home/fhw/phptest/student/action/mysql/add.php on line 13
[09-Jan-2017 18:56:21 Asia/Chongqing] PHP Fatal error:  Call to undefined function setJump() in /home/fhw/phptest/student/action/mysql/add.php on line 22
[09-Jan-2017 18:56:33 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[09-Jan-2017 18:56:35 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[10-Jan-2017 14:15:08 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[10-Jan-2017 14:20:52 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[10-Jan-2017 14:21:26 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/add.php on line 2
[10-Jan-2017 14:21:26 Asia/Chongqing] PHP Notice:  Undefined index: iaddress in /home/fhw/phptest/student/action/mysql/add.php on line 13
[10-Jan-2017 14:21:26 Asia/Chongqing] PHP Fatal error:  Call to undefined function setJump() in /home/fhw/phptest/student/action/mysql/add.php on line 22
[10-Jan-2017 14:21:44 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[10-Jan-2017 14:23:16 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/add.php on line 2
[10-Jan-2017 14:23:16 Asia/Chongqing] PHP Notice:  Undefined index: iaddress in /home/fhw/phptest/student/action/mysql/add.php on line 11
[10-Jan-2017 14:23:16 Asia/Chongqing] PHP Fatal error:  Call to undefined function setJump() in /home/fhw/phptest/student/action/mysql/add.php on line 20
[10-Jan-2017 14:24:35 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/add.php on line 2
[10-Jan-2017 14:24:35 Asia/Chongqing] PHP Notice:  Undefined index: iaddress in /home/fhw/phptest/student/action/mysql/add.php on line 11
[10-Jan-2017 14:24:35 Asia/Chongqing] PHP Fatal error:  Call to undefined function setJump() in /home/fhw/phptest/student/action/mysql/add.php on line 37
[10-Jan-2017 14:25:15 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/add.php on line 2
[10-Jan-2017 14:25:15 Asia/Chongqing] PHP Notice:  Undefined index: id in /home/fhw/phptest/student/action/mysql/add.php on line 9
[10-Jan-2017 14:25:15 Asia/Chongqing] PHP Notice:  Undefined index: name in /home/fhw/phptest/student/action/mysql/add.php on line 10
[10-Jan-2017 14:25:15 Asia/Chongqing] PHP Notice:  Undefined index: iaddress in /home/fhw/phptest/student/action/mysql/add.php on line 11
[10-Jan-2017 14:25:15 Asia/Chongqing] PHP Fatal error:  Call to undefined function setJump() in /home/fhw/phptest/student/action/mysql/add.php on line 37
[10-Jan-2017 14:25:29 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[10-Jan-2017 14:26:10 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/add.php on line 2
[10-Jan-2017 14:26:10 Asia/Chongqing] PHP Notice:  Undefined index: iaddress in /home/fhw/phptest/student/action/mysql/add.php on line 11
[10-Jan-2017 14:26:10 Asia/Chongqing] PHP Fatal error:  Call to undefined function setJump() in /home/fhw/phptest/student/action/mysql/add.php on line 39
[10-Jan-2017 14:26:43 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/add.php on line 4
[10-Jan-2017 14:26:43 Asia/Chongqing] PHP Notice:  Undefined index: iaddress in /home/fhw/phptest/student/action/mysql/add.php on line 13
[10-Jan-2017 14:27:26 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/add.php on line 4
[10-Jan-2017 14:27:26 Asia/Chongqing] PHP Notice:  Undefined index: iaddress in /home/fhw/phptest/student/action/mysql/add.php on line 13
[10-Jan-2017 14:27:26 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[10-Jan-2017 14:35:10 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[10-Jan-2017 14:35:11 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[10-Jan-2017 14:35:12 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[10-Jan-2017 14:35:13 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[10-Jan-2017 14:35:13 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[10-Jan-2017 14:35:14 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[10-Jan-2017 14:35:15 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[10-Jan-2017 14:35:39 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/add.php on line 4
[10-Jan-2017 14:35:39 Asia/Chongqing] PHP Notice:  Undefined index: iaddress in /home/fhw/phptest/student/action/mysql/add.php on line 13
[10-Jan-2017 14:35:39 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[10-Jan-2017 14:37:08 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/add.php on line 4
[10-Jan-2017 14:37:08 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[10-Jan-2017 14:37:11 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[10-Jan-2017 14:37:11 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[10-Jan-2017 14:37:12 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[10-Jan-2017 14:37:13 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[10-Jan-2017 14:37:14 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[10-Jan-2017 14:37:14 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[10-Jan-2017 14:37:16 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[10-Jan-2017 14:37:17 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[10-Jan-2017 14:37:18 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[10-Jan-2017 14:37:18 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[10-Jan-2017 14:37:22 Asia/Chongqing] PHP Notice:  Undefined index: address in /home/fhw/phptest/student/tpl/mysql/modify.tpl.php on line 24
[10-Jan-2017 14:37:26 Asia/Chongqing] PHP Notice:  Undefined index: address in /home/fhw/phptest/student/tpl/mysql/modify.tpl.php on line 24
[10-Jan-2017 14:41:11 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[10-Jan-2017 14:41:13 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[10-Jan-2017 14:41:32 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/add.php on line 4
[10-Jan-2017 14:41:32 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[10-Jan-2017 14:41:54 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[10-Jan-2017 14:41:55 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[10-Jan-2017 14:42:13 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[10-Jan-2017 14:42:18 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/modify.php on line 4
[10-Jan-2017 14:42:18 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[10-Jan-2017 14:42:30 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/modify.php on line 4
[10-Jan-2017 14:42:30 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[10-Jan-2017 14:42:37 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/modify.php on line 4
[10-Jan-2017 14:42:37 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[10-Jan-2017 14:42:41 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/modify.php on line 4
[10-Jan-2017 14:42:41 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[10-Jan-2017 14:42:44 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/modify.php on line 4
[10-Jan-2017 14:42:44 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[10-Jan-2017 14:42:47 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/modify.php on line 4
[10-Jan-2017 14:42:47 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[10-Jan-2017 14:42:50 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/modify.php on line 4
[10-Jan-2017 14:42:50 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[10-Jan-2017 14:42:53 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/modify.php on line 4
[10-Jan-2017 14:42:53 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[10-Jan-2017 14:42:58 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/modify.php on line 4
[10-Jan-2017 14:42:58 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[10-Jan-2017 14:46:55 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[10-Jan-2017 14:47:55 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/delete.php on line 4
[10-Jan-2017 14:47:55 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[10-Jan-2017 14:47:56 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/delete.php on line 4
[10-Jan-2017 14:47:56 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[10-Jan-2017 14:47:57 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/delete.php on line 4
[10-Jan-2017 14:47:57 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[10-Jan-2017 15:21:13 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/modify.php on line 4
[10-Jan-2017 15:21:13 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[10-Jan-2017 15:21:16 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/delete.php on line 4
[10-Jan-2017 15:21:16 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[13-Feb-2017 18:56:54 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[13-Feb-2017 18:57:05 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/modify.php on line 4
[13-Feb-2017 18:57:05 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[13-Feb-2017 18:57:10 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/delete.php on line 4
[13-Feb-2017 18:57:10 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
[13-Feb-2017 18:57:13 Asia/Chongqing] PHP Warning:  mysql_connect(): Headers and client library minor version mismatch. Headers:50552 Library:50634 in /home/fhw/phptest/student/action/mysql/list.php on line 5
